workflow_id,ecr_id,agent_name,agent_key,status,action,input,output,reasoning,confidence,execution_time,error,created_at
WF-2c35dee86da7,ECR-2026-036,Correlation Agent,assess_impact,COMPLETED,Scoring risk and identifying impacted components,{},"{""risk_score"": 41, ""risk_level"": ""MEDIUM""}","Risk score 41/100 (MEDIUM). Historical Risk: 10 similar historical defect(s), 4 of them critical. Business Criticality: Most critical directly impacted component is rated HIGH; 10 linked requirement(s). Change Complexity: Change classified as Mixed Change across 1 file(s).",0.9,0.009,,2026-09-15T09:57:35.897888
WF-2c35dee86da7,ECR-2026-036,Correlation Agent,select_tests,COMPLETED,"Selecting regression tests, linking evidence and analysing related defects",{},"{""selected_tests"": 1, ""total_available"": 68, ""reduction_percentage"": 98.5, ""defects_analysed"": 10, ""defects_likely_to_return"": 1}","Discovered 26 unique candidate test(s) out of 68 rail test(s): 48 via requirement traceability, 1 via component coverage and 22 via semantic search. Scored 26 candidate(s) against the impact model and selected 1 test(s) out of a 68-test regression suite (98.5% reduction). Estimated execution 3 minutes versus 316 minutes for the full suite. Ordered 1 test(s): 1 P0, 0 P1, 0 P2, 0 P3. P0 and P1 complete in about 3 minutes, the whole selection in 3 minutes. Correlated 26 artefact(s) and 32 typed link(s) for ECR-2026-036 across 6 source(s). 3 artefact(s) are corroborated by more than one source. Analysed 10 related defect(s): 1 could come back with this change, 0 not covered by the recommended tests.",0.932,0.135,,2026-09-15T09:57:36.063581
WF-2c35dee86da7,ECR-2026-036,Correlation Agent,correlation_agent,COMPLETED,Assessing impact and selecting regression tests,{},"{""risk_score"": 41, ""risk_level"": ""MEDIUM"", ""selected_tests"": 1}",Risk 41/100 (MEDIUM); selected 1 of 68 tests.,0.916,0.213,,2026-09-15T09:57:36.101204
WF-2c35dee86da7,ECR-2026-036,Summarization Agent,summarize,COMPLETED,"Writing the answer, the defect summary and the report",{},"{""citations"": [""BUG-101"", ""BUG-118"", ""BUG-155"", ""BUG-160"", ""BUG-171"", ""CMT-1022"", ""EV-5023"", ""L2R1510"", ""L2R1562"", ""L2R508"", ""L2R720"", ""PTC-4503""]}","ECR-2026-036 (Record crew acknowledgements in the event recorder) is a mixed change in the Crew Interface domain, scored 41/100 (MEDIUM). It touches L2R1510 (Event recorder logging of enforcement), REQ-1033 (Security Audit Trail), L2R720 (Departure test execution and result reporting). History is relevant here: PTC-4503 (Event recorder lost records on power cycle), BUG-101 (Currency conversion failed for unsupported currencies), BUG-118 (Rounding error on JPY payments). Decisions already recorded: Ledger must be migrated in the same release. A settlement_currency column that the ledger does not read would break reconciliation parity. Recommended regression: 1 of 68 tests (98.5% reduction), 1 P0 and 0 P1. Evidence is missing for: L2R1510, L2R1562, L2R1811, L2R508. 10 past defect(s) are related to ECR-2026-036. These could happen again with this change: PTC-4503 (Event recorder lost records on power cycle). The most common causes were transaction boundary and missing validation. The recommended tests cover every defect that could come back. Assembled 15 report sections with overall confidence 90% (HIGH CONFIDENCE).",0.899,80.469,,2026-09-15T09:58:56.599695
WF-2c35dee86da7,ECR-2026-036,Summarization Agent,summarization_agent,COMPLETED,Answering the question and publishing the report,{},"{""citations"": [""BUG-101"", ""BUG-118"", ""BUG-155"", ""BUG-160"", ""BUG-171"", ""CMT-1022"", ""EV-5023"", ""L2R1510"", ""L2R1562"", ""L2R508"", ""L2R720"", ""PTC-4503""]}","Direct answer: This is an additive logging change to record every crew acknowledgement with speed, position and time in the Event Recorder — prioritize testing that each acknowledgement is logged correctly and persists (including across power cycles) and that timestamps meet the TBC002 timing requirement; run TC-5062 (P0) as the primary test. (ECR-2026-036, RCMP-013)

Why: the change explicitly ex",0.898,80.493,,2026-09-15T09:58:56.624129
WF-ecb50944730f,ECR-2026-002,Retrieval Agent,understand_ecr,COMPLETED,Understanding the ECR and planning the investigation,{},"{""change_type"": ""UI_CHANGE"", ""investigations"": [""requirements"", ""code_impact"", ""historical_defects"", ""collaboration_retrieval""], ""skipped"": [""dependencies""]}","Classified as UI_CHANGE (confidence 97%) from 3 signal groups. Extracted 12 technical keywords, 1 affected feature(s) and 2 risk indicator(s). UI change with 2 risk indicator(s) detected. Not needed: component dependencies.",0.96,0.016,,2026-09-15T09:59:34.704610
WF-ecb50944730f,ECR-2026-002,Retrieval Agent,gather_evidence,COMPLETED,"Gathering requirements, code impact, history, comments and evidence",{},"{""requirements"": 10, ""defects"": 10, ""comments"": 4, ""evidence"": 3}","Searched 60 requirements across traceability, semantic and keyword channels and matched 10. Strongest match is REQ-1016 (User Profile Management) at 100% relevance. Parsed 18 modules (30 import edges) and resolved 1 changed module(s). Direct impact: CMP-001. 0 module(s) import the changed code, giving indirect impact on no further components. Searched 68 historical defects and found 10 related to this change (historical risk index 1.00). No recurring root-cause pattern emerged. Highest-risk components: CMP-005, CMP-004, CMP-007. Collected 4 comment(s) and 3 evidence artefact(s) for ECR-2026-002. 2 explicit decision(s), 1 raised concern(s). Evidence outcomes: PASS x1, APPROVED x1, CLOSED x1. 9 impacted requirement(s) have no evidence attached.",0.917,0.035,,2026-09-15T09:59:34.766454
WF-ecb50944730f,ECR-2026-002,Retrieval Agent,retrieval_agent,COMPLETED,Understanding the ECR and gathering its evidence,{},"{""sources"": {""requirements"": 10, ""defects"": 10, ""comments"": 4, ""evidence"": 3}}","Retrieved 10 requirements, 10 defects, 4 comments, 3 evidence for ECR-2026-002.",0.939,0.106,,2026-09-15T09:59:34.794313
WF-ecb50944730f,ECR-2026-002,Correlation Agent,assess_impact,COMPLETED,Scoring risk and identifying impacted components,{},"{""risk_score"": 38, ""risk_level"": ""MEDIUM""}","Risk score 38/100 (MEDIUM). Historical Risk: 10 similar historical defect(s), 4 of them critical. Business Criticality: Most critical directly impacted component is rated MEDIUM; 10 linked requirement(s). Change Complexity: Change classified as Ui Change across 1 file(s); risk indicators: validation_logic_change, customer_facing.",0.78,0.003,,2026-09-15T09:59:34.817491
WF-ecb50944730f,ECR-2026-002,Correlation Agent,select_tests,COMPLETED,"Selecting regression tests, linking evidence and analysing related defects",{},"{""selected_tests"": 7, ""total_available"": 170, ""reduction_percentage"": 95.9, ""defects_analysed"": 10, ""defects_likely_to_return"": 1}","Discovered 65 unique candidate test(s) out of 170 commerce test(s): 55 via requirement traceability, 18 via component coverage and 6 via semantic search. Scored 65 candidate(s) against the impact model and selected 7 test(s) out of a 170-test regression suite (95.9% reduction). Estimated execution 11 minutes versus 424 minutes for the full suite. Ordered 7 test(s): 0 P0, 6 P1, 1 P2, 0 P3. P0 and P1 complete in about 10 minutes, the whole selection in 11 minutes. Correlated 36 artefact(s) and 49 typed link(s) for ECR-2026-002 across 6 source(s). 5 artefact(s) are corroborated by more than one source. Analysed 10 related defect(s): 1 could come back with this change, 0 not covered by the recommended tests.",0.932,0.076,,2026-09-15T09:59:34.921088
WF-ecb50944730f,ECR-2026-002,Correlation Agent,correlation_agent,COMPLETED,Assessing impact and selecting regression tests,{},"{""risk_score"": 38, ""risk_level"": ""MEDIUM"", ""selected_tests"": 7}",Risk 38/100 (MEDIUM); selected 7 of 170 tests.,0.856,0.125,,2026-09-15T09:59:34.939789
WF-ecb50944730f,ECR-2026-002,Summarization Agent,summarize,COMPLETED,"Writing the answer, the defect summary and the report",{},"{""citations"": [""BUG-101"", ""BUG-118"", ""BUG-201"", ""BUG-240"", ""BUG-244"", ""BUG-332"", ""CMT-1003"", ""CMT-1008"", ""CMT-1010"", ""EV-3003"", ""EV-3004"", ""EV-3010""]}","ECR-2026-002 (Update button text on the user profile page) is a ui change in the Identity domain, scored 38/100 (MEDIUM). It touches REQ-1016 (User Profile Management), REQ-1002 (Payment Validation Rules Engine), REQ-1003 (Unsupported Currency Rejection). History is relevant here: BUG-240 (Profile page save button silently failed), BUG-244 (Profile address update lost the default flag), BUG-101 (Currency conversion failed for unsupported currencies). Decisions already recorded: Copy approved by content design: 'Save changes'. Toast wording stays as is. No API or persistence change, so backend regression is not required. Open concern: BUG-201 was reopened twice because the fix only checked code length. Please add the ISO-4217 catalogue assertion to the regression pack, not just the merchant list check. Recommended regression: 7 of 170 tests (95.9% reduction), 0 P0 and 6 P1. Evidence is missing for: REQ-1002, REQ-1004, REQ-1013, REQ-1016. 10 past defect(s) are related to ECR-2026-002. These could happen again with this change: BUG-240 (Profile page save button silently failed). The most common causes were UI error handling and missing validation. The recommended tests cover every defect that could come back. Assembled 15 report sections with overall confidence 90% (HIGH CONFIDENCE).",0.899,25.161,,2026-09-15T10:00:00.121073
WF-ecb50944730f,ECR-2026-002,Summarization Agent,summarization_agent,COMPLETED,Answering the question and publishing the report,{},"{""citations"": [""BUG-101"", ""BUG-118"", ""BUG-201"", ""BUG-240"", ""BUG-244"", ""BUG-332"", ""CMT-1003"", ""CMT-1008"", ""CMT-1010"", ""EV-3003"", ""EV-3004"", ""EV-3010""]}","Direct answer: This is a UI-only label change on the profile page (Submit → ""Save changes"") with no API, persistence or validation logic changes, so focus testing on the profile-page UI flows, the save/confirmation UX and surfacing of server-side errors.  

Fact 1 — Content/back-end scope: Copy approved and backend regression not required per the decision (CMT-1010).  
Fact 2 — Historical risk to ",0.897,25.186,,2026-09-15T10:00:00.144657
WF-2d765457b873,ECR-2026-004,Retrieval Agent,understand_ecr,COMPLETED,Understanding the ECR and planning the investigation,{},"{""change_type"": ""MIXED_CHANGE"", ""investigations"": [""requirements"", ""code_impact"", ""historical_defects"", ""dependencies"", ""collaboration_retrieval""], ""skipped"": []}","Classified as MIXED_CHANGE (confidence 97%) from 4 signal groups. Extracted 12 technical keywords, 1 affected feature(s) and 4 risk indicator(s). Mixed change with 4 risk indicator(s) detected. Gathering all evidence.",0.96,0.016,,2026-09-15T10:02:07.410854
WF-2d765457b873,ECR-2026-004,Retrieval Agent,gather_evidence,COMPLETED,"Gathering requirements, code impact, history, comments and evidence",{},"{""requirements"": 10, ""defects"": 10, ""comments"": 4, ""evidence"": 4}","Searched 60 requirements across traceability, semantic and keyword channels and matched 10. Strongest match is REQ-1001 (Card Payment Authorization) at 100% relevance. Parsed 18 modules (30 import edges) and resolved 3 changed module(s). Direct impact: CMP-002, CMP-003, CMP-010. 3 module(s) import the changed code, giving indirect impact on CMP-001, CMP-006, CMP-009. Searched 68 historical defects and found 10 related to this change (historical risk index 1.00). No recurring root-cause pattern emerged. Highest-risk components: CMP-010, CMP-004, CMP-002. Seeded the walk from API Gateway, Payment Service, Auth Service. 7 component(s) depend on the change directly (Frontend Portal, Order Service, Refund Service, User Service, Subscription Billing Service, Digital Wallet Service, Mobile App Backend) and 5 indirectly (Loyalty Service, Chargeback Service, Customer Support Portal, Gift Card Service, Returns Management Service). Dependency risk index 1.00 over a blast radius of 12 component(s). Collected 4 comment(s) and 4 evidence artefact(s) for ECR-2026-004. 1 explicit decision(s), 2 raised concern(s). Evidence outcomes: PASS x1, APPROVED x2, CLOSED x1. 9 impacted requirement(s) have no evidence attached.",0.956,2.4,,2026-09-15T10:02:09.838729
WF-2d765457b873,ECR-2026-004,Retrieval Agent,retrieval_agent,COMPLETED,Understanding the ECR and gathering its evidence,{},"{""sources"": {""requirements"": 10, ""defects"": 10, ""comments"": 4, ""evidence"": 4}}","Retrieved 10 requirements, 10 defects, 4 comments, 4 evidence for ECR-2026-004.",0.958,2.469,,2026-09-15T10:02:09.861904
WF-2d765457b873,ECR-2026-004,Correlation Agent,assess_impact,COMPLETED,Scoring risk and identifying impacted components,{},"{""risk_score"": 85, ""risk_level"": ""CRITICAL""}","Risk score 85/100 (CRITICAL). Dependency Impact: 12 component(s) sit downstream of the change (dependency risk index 1.00). Historical Risk: 10 similar historical defect(s), 4 of them critical. Business Criticality: Most critical directly impacted component is rated CRITICAL; 10 linked requirement(s); strongest downstream exposure 0.85 after coupling discount.",0.9,0.005,,2026-09-15T10:02:09.900426
WF-2d765457b873,ECR-2026-004,Correlation Agent,select_tests,COMPLETED,"Selecting regression tests, linking evidence and analysing related defects",{},"{""selected_tests"": 67, ""total_available"": 170, ""reduction_percentage"": 60.6, ""defects_analysed"": 10, ""defects_likely_to_return"": 6}","Discovered 153 unique candidate test(s) out of 170 commerce test(s): 68 via requirement traceability, 153 via component coverage and 61 via semantic search. Scored 153 candidate(s) against the impact model and selected 67 test(s) out of a 170-test regression suite (60.6% reduction). Estimated execution 178 minutes versus 424 minutes for the full suite. Ordered 67 test(s): 2 P0, 41 P1, 24 P2, 0 P3. P0 and P1 complete in about 112 minutes, the whole selection in 178 minutes. Correlated 111 artefact(s) and 214 typed link(s) for ECR-2026-004 across 6 source(s). 8 artefact(s) are corroborated by more than one source. Analysed 10 related defect(s): 6 could come back with this change, 0 not covered by the recommended tests.",0.932,0.144,,2026-09-15T10:02:10.085465
